1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2023,55808MNTRN200EA,110000426389,ME GLOBAL INC,200 E CARTERETT ST,DULUTH,ST LOUIS,MN,55808,,,46.666310,-92.222010,NAD83,ME GLOBAL INC,077482193,ME GLOBAL INC,NA,,NA,NO,331,Primary Metals,,,,,,,331513,,,,,,1323221916430,Manganese  And Manganese Compounds,YES,N450,N450,650010,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,2.500,83.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,161181.000,0.000,0.000,0.000,0.000,0.000,0.000,161181.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,161181.000,161276.500,0.000,0.000,95.500,161181.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,161276.500,,PRODUCTION,1.000
2023,55055GGRGT5721S,110010292290,HOLCIM - MWR INC. NEWPORT READY MIX,57 21ST ST,NEWPORT,WASHINGTON,MN,55055,,,44.879950,-93.009660,NAD83,HOLCIM PARTICIPATIONS (US),081260273,HOLCIM PARTICIPATIONS (US) INC,HOLCIM LTD.,NA,HOLCIM LTD,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1323221849084,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.800,0.000,9.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.803,0.000,0.000,9.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.803,,PRODUCTION,0.780
2023,55303FDRLH900EH,110056963727,FEDERAL CARTRIDGE CO,900 EHLEN DR,ANOKA,ANOKA,MN,55303,,,45.200458,-93.374494,NAD83,VISTA OUTDOOR INC,079728394,VISTA OUTDOOR INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332992,,,,,,1323222181531,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,5603WBFFLL1125B,110033219050,GREEN PLAINS FAIRMONT LLC,1125 BIXBY RD,FAIRMONT,MARTIN,MN,56031,,,43.664021,-94.492559,NAD83,GREEN PLAINS RENEWABLE ENERGY INC,186380718,GREEN PLAINS RENEWABLE ENERGY INC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323222198905,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,29.000,1700.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1729.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1729.000,0.000,0.000,1729.000,0.000,0.000,0.000,0.000,0.000,0.000,66000.000,0.000,67729.000,,PRODUCTION,0.930
2023,5512WHRNGC649HA,110070260602,HEARING COMPONENTS INC.,649 HALE AVE N,SAINT PAUL,WASHINGTON,MN,55128,,,44.957525,-92.960869,NAD83,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1323222082051,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.580,0.000,0.000,1.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.580,,PRODUCTION,1.000
2023,56073MCMPN1700N,110000426913,3M CO - NEW ULM,1700 N MINNESOTA ST,NEW ULM,BROWN,MN,56073,,,44.330960,-94.475730,NAD83,3M CO,006173082,3M CO,NA,,NA,NO,335,Electrical Equipment,,,,,,,335931,326199,335929,,,,1323222354247,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87073.170,126.870,0.000,0.000,87200.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,87200.040,0.015,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,87200.040,0.000,0.000,87200.055,,PRODUCTION,0.890
2023,55441LCTRM1336T,110003910466,ELECTRO-MECHANICAL INDUSTRIES INC,13300 6TH AVE N,MINNEAPOLIS,HENNEPIN,MN,55441,,,44.986240,-93.449800,NAD83,NA,,NA,NA,,NA,NO,335,Electrical Equipment,,,,,,,335313,,,,,,1323221869908,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9858.000,0.000,0.000,0.000,9858.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9858.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9858.000,0.000,0.000,9858.000,,ACTIVITY,1.510
2023,55343DCPRD845EX,110022448092,EDCO PRODUCTS INC,8700 EXCELSIOR BLVD,HOPKINS,HENNEPIN,MN,55343,,,44.925080,-93.389500,NAD83,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332322,332812,,,,,1323221643481,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,799.000,799.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,799.000,799.000,0.000,0.000,0.000,0.000,799.000,0.000,0.000,0.000,0.000,0.000,0.000,799.000,,ACTIVITY,1.140
2023,5600WCLPLS194CM,110003866237,COLOPLAST MANUFACTURING US LLC-MANKATO,1940 COMMERCE DR,NORTH MANKATO,NICOLLET,MN,56003,,,44.178780,-94.045390,NAD83,COLOPLAST CORP,847436391,COLOPLAST CORP,NA,,NA,NO,325,Chemicals,,,,,,,325412,,,,,,1323221668193,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,0.000,405.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,405.000,350.000,0.000,350.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2315.000,0.000,0.000,0.000,0.000,0.000,0.000,2665.000,0.000,0.000,0.000,0.000,8350.000,8350.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11015.000,3070.000,0.000,0.000,405.000,2546.000,119.000,0.000,0.000,0.000,8350.000,0.000,0.000,11420.000,,PRODUCTION,1.480
2023,5598WFSTNL181TH,110003891343,SPENSALL A DIV OF FASTENAL MANUFACTURING,1801 THEURER BLVD,WINONA,WINONA,MN,55987,,,44.061870,-91.682560,NAD83,FASTENAL CO,042653634,FASTENAL CO,NA,,NA,NO,332,Fabricated Metals,,,,,,,332722,,,,,,1323221839095,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6542.000,0.000,0.000,0.000,6542.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6542.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6542.000,0.000,0.000,6542.000,,PRODUCTION,0.520
2023,5536WSPNRS841BU,110044315666,H.B. FULLER CO,8401 JEFFERSON HWY,MAPLE GROVE,HENNEPIN,MN,55369,,,45.106860,-93.402269,NAD83,H.B. FULLER CO,NA,HB FULLER CO,NA,,NA,NO,999,Other,,,,,,,541715,,,,,,1323222195000,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,750.000,0.000,750.000,0.000,1000.000,255.000,0.000,0.000,5.000,250.000,0.000,0.000,0.000,0.000,0.000,0.000,750.000,1005.000,,PRODUCTION,0.850
2023,55164KCHRFPOBOX,110000424611,FLINT HILLS RESOURCES PINE BEND LLC,13775 CLARK RD,ROSEMOUNT,DAKOTA,MN,55068,,,44.764434,-93.039484,NAD83,KOCH INDUSTRIES INC,006944334,KOCH INDUSTRIES INC,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323221897147,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,11.000,15.000,36.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3719.000,121.000,0.000,0.000,0.000,0.000,0.000,3842.000,0.000,120506.000,22.000,0.000,0.000,120528.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,124370.000,3904.000,0.000,0.000,62.000,3840.000,2.000,0.000,0.000,0.000,120528.000,0.000,0.000,124432.000,,PRODUCTION,0.970
2023,55318MCLGH4001P,110000424782,MCLAUGHLIN GORMLEY KING,4001 PEAVEY RD,CHASKA,CARVER,MN,55318,,,44.849350,-93.594690,NAD83,SUMITOMO CHEMICAL AMERICA INC.,086889466,SUMITOMO CHEMICAL AMERICA INC,SUMITOMO CHEMICAL CORP,NA,SUMITOMO GROUP PUBLIC AFFAIRS COMMITTEE,NO,325,Chemicals,,,,,,,325320,,,,,,1323221644305,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.000,4728.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4733.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,400.000,0.000,0.000,0.000,0.000,400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,400.000,4733.000,0.000,0.000,4733.000,0.000,0.000,0.000,0.000,0.000,400.000,0.000,0.000,5133.000,,PRODUCTION,0.350
2023,5631WNVCRP31BLA,110070920305,NOVAE LLC- MIDSOTA MFG.,310 BLATTNER DR,AVON,STEARNS,MN,56310,,,45.605580,-94.449940,NAD83,NOVAE LLC,962216503,NOVAE LLC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336214,,,,,,1323221584562,Nickel compounds,NO,N495,N495,650036,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9828.000,0.000,0.000,0.000,9828.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9828.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9828.000,0.000,0.000,9828.000,,PRODUCTION,1.100
2023,5607WPRKRH211NB,110015860013,PARKER HANNIFIN CORP - NEW ULM,2101 N BROADWAY,NEW ULM,BROWN,MN,56073,,,44.335845,-94.482492,NAD83,NA,,NA,NA,,NA,NO,335,Electrical Equipment,,,,,,,335312,,,,,,1323221734585,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4858.000,0.000,0.000,0.000,4858.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4858.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4858.000,0.000,0.000,4858.000,,,
2023,55112WHLBR1950O,110000742821,AQSEPTENCE GROUP INC,1950 OLD HIGHWAY 8 NW,SAINT PAUL,RAMSEY,MN,55112,,,45.081310,-93.188250,NAD83,NA,,NA,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327910,332710,,,,,1323221848753,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.000,0.000,153.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,153.000,0.000,22316.000,0.000,0.000,0.000,22316.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22469.000,153.000,0.000,0.000,0.000,110.160,42.840,0.000,0.000,0.000,22316.000,0.000,0.000,22469.000,,ACTIVITY,1.120
2023,56537QLTYC1102P,110000427413,QUALITY CIRCUITS INC,1102 PROGRESS DR,FERGUS FALLS,OTTER TAIL,MN,56537,,,46.295410,-96.098810,NAD83,NA,,NA,NA,,NA,NO,334,Computers and Electronic Products,,,,,,,334412,,,,,,1323222362802,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,12.700,0.000,0.000,1022.000,1034.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1034.900,0.200,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,1034.700,0.000,0.000,1034.900,,PRODUCTION,0.960
2023,55396MDMRC212EA,110001975505,DAIRY FARMERS OF AMERICA INC,212 E 1ST ST,WINTHROP,SIBLEY,MN,55396,,,44.540380,-94.362747,NAD83,DAIRY FARMERS OF AMERICA INC,029855640,DAIRY FARMERS OF AMERICA INC,NA,,NA,NO,311,Food,,,,,,,311512,311514,,,,,1323222043489,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18931.000,0.000,18931.000,,PRODUCTION,0.810
2023,55987MLLRF1155E,110000494536,MILLER FELPAX CORP,1155 E 8TH ST,WINONA,WINONA,MN,55987,,,44.039350,-91.609870,NAD83,NA,,NA,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1323221726553,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2023,55164KCHRFPOBOX,110000424611,FLINT HILLS RESOURCES PINE BEND LLC,13775 CLARK RD,ROSEMOUNT,DAKOTA,MN,55068,,,44.764434,-93.039484,NAD83,KOCH INDUSTRIES INC,006944334,KOCH INDUSTRIES INC,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1323221897275,Carbon disulfide,NO,0000075150,75-15-0,5348,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,,PRODUCTION,0.970
2023,55408NCPRD29291,110000425344,NICO PRODUCTS INC,2929 FIRST AVE S,MINNEAPOLIS,HENNEPIN,MN,55408,,,44.949310,-93.276630,NAD83,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1323222008359,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,241.100,2169.900,2411.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,241.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,119.000,0.000,0.000,0.000,0.000,0.000,2288.900,0.000,2530.000,241.100,0.000,0.000,0.000,0.000,241.100,0.000,0.000,0.000,0.000,0.000,2288.900,2530.000,,PRODUCTION,0.730
2023,56649BSCSCSECON,110000427501,BOISE WHITE PAPER LLC,400 SECOND ST,INTERNATIONAL FALLS,KOOCHICHING,MN,56649,,,48.606000,-93.407100,NAD83,PACKAGING CORP OF AMERICA,060047151,PACKAGING CORP OF AMERICA,NA,,NA,NO,322,Paper,,,,,,,322120,,,,,,1323221959113,Barium  And Barium Compounds,YES,N040,N040,649426,NO,TRI,NO,Metal complound categories,NO,NO,NO,R,Pounds,0.000,71.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1980.000,0.000,0.000,0.000,0.000,0.000,0.000,1980.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1980.000,2051.000,0.000,0.000,71.000,1980.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2051.000,,PRODUCTION,0.950
2023,55101VNWTR845TE,110000424023,UNIVAR USA INC-ST PAUL,845 TERRACE CT,SAINT PAUL,RAMSEY,MN,55130,,,44.967308,-93.086353,NAD83,UNIVAR USA INC,102971785,UNIVAR SOLUTIONS USA INC,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1323221702273,"1,2,4-Trimethylbenzene",NO,0000095636,95-63-6,16261,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,5.815,0.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,359.220,359.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,359.220,365.780,0.000,0.000,6.560,0.000,359.220,0.000,0.000,0.000,0.000,0.000,0.000,365.780,,PRODUCTION,0.620
2023,5604WGRDNN47453,110037061988,GUARDIAN ENERGY LLC,4745 380TH AVE,JANESVILLE,WASECA,MN,56048,,,44.111944,-93.678611,NAD83,NA,,GUARDIAN ENERGY LLC,NA,,NA,NO,325,Chemicals,,,,,,,325193,,,,,,1323221704644,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
